"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"cool-cosmos-156","finished","-","murnanedaniel","","2023-05-07T11:39:16.000Z","1383","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.9810453653335572","0.5535778403282166","299","","","","","","2.4208953380584717","","","","","","4.460000038146973","0.6661615371704102","0.9887540340423584","0.08485078811645508","0.10580754280090332","0.036885738372802734","0.005528688430786133","0.8179347826086957","0.6700000166893005","0.2412371039390564","1.607320785522461","1.8609814643859863","","","0.2536607086658478","0","2399","0.24651233851909635","0","2.66451096534729"
"toasty-silence-135","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","855","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.980299472808838","0.7303898930549622","299","","","","","","2.3740382194519043","","","","","","3.7300000190734863","0.6248847842216492","0.9915180206298828","0.08475065231323242","0.12886857986450195","0.03563117980957031","0.0053942203521728516","0.8206896551724138","0.5306122303009033","0.24281984567642212","1.6106079816818235","1.944144368171692","","","0.3335363566875458","0","2399","0.34873339533805847","0","2.675503969192505"
"flowing-field-221","finished","-","murnanedaniel","","2023-05-07T12:27:19.000Z","887","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,2,2]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","[1,2,2]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.943468987941742","0.9842143654823304","299","","","","","","0.19084997475147247","","","","","","5.039999961853027","0.9180372953414916","0.9839999079704284","0.07892370223999023","0.10342073440551758","0.036962032318115234","0.005403280258178711","0.82174688057041","1","0.0426621176302433","0.199225589632988","0.43470537662506104","","","0.23547978699207303","0","2399","0.2322908490896225","0","0.2159581333398819"
"youthful-hill-144","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","856","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.8768218159675598","0.9725359678268432","299","","","","","","1.0534522533416748","","","","","","5.349999904632568","0.7858498096466064","0.9900956153869628","0.08883476257324219","0.10373902320861816","0.03572654724121094","0.005469083786010742","0.8218923933209648","0.9795918464660645","0.12071777880191804","1.084729552268982","1.4820789098739624","","","0.3973493278026581","0","2399","0.36073946952819824","0","1.3707618713378906"
"icy-mountain-160","finished","-","murnanedaniel","","2023-05-07T11:39:40.000Z","871","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.8777211904525757","0.946927011013031","299","","","","","","1.0118314027786257","","","","","","5.110000133514404","0.802118718624115","0.9876253604888916","0.08767127990722656","0.10445857048034668","0.03692770004272461","0.005415201187133789","0.8239845261121856","0.9099999666213988","0.11168384552001952","1.043252944946289","1.438974142074585","","","0.3957211673259735","0","2399","0.3842470347881317","0","1.3355976343154907"
"honest-moon-381","running","-","murnanedaniel","","2023-05-07T13:10:00.000Z","2309","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","Influencer","4","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","[1,2,2]","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","300","","","","Influencer","4","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","0.8213081955909729","0.8967803716659546","","","","","","","0.2009081095457077","","","","","","4.944416522979736","0.8459203839302063","0.9212321043014526","","","0.07724184542894363","0.008687454275786877","0.8246928586883795","0.9448382258415222","0.08236850798130035","","","","","","","","0.31956687569618225","",""
"upbeat-grass-350","running","-","murnanedaniel","","2023-05-07T13:09:46.000Z","2336","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.25","1","0","10","2","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.25","1","0","10","0.7095721364021301","0.7723932266235352","","","","","","","0.23195023834705353","","","","","","5.657754898071289","0.7230653762817383","0.8226499557495117","","","0.04567144811153412","0.008346465416252613","0.8248335014672636","0.7839484810829163","0.29184824228286743","","","","","","","8959","0.34537625312805176","",""
"winter-monkey-146","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","843","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.977022111415863","0.6026077270507812","299","","","","","","2.3632984161376953","","","","","","3.2200000286102295","0.6529615521430969","0.990735113620758","0.08519887924194336","0.12546849250793457","0.03626060485839844","0.0054662227630615234","0.8284671532846716","0.47959184646606445","0.20579710602760315","1.6186435222625732","1.973381519317627","","","0.3547379970550537","0","2399","0.3735030889511109","0","2.7177562713623047"
"playful-elevator-143","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","863","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.8833916783332825","0.9905088543891908","299","","","","","","1.0440064668655396","","","","","","5.889999866485596","0.769501805305481","0.9959113001823424","0.08750581741333008","0.10572004318237305","0.03640890121459961","0.005532741546630859","0.8294010889292196","0.9494949579238892","0.14837712049484253","1.093725323677063","1.456165790557861","","","0.36244046688079834","0","2399","0.3806518018245697","0","1.3702820539474487"
"rare-lake-109","finished","-","murnanedaniel","","2023-05-07T11:23:47.000Z","93","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.9945396780967712","0.13165344297885895","0","","","","","","3.5276496410369873","","","","","","1.1699999570846558","0.278486043214798","0.40758016705513","","","0.03617000579833984","0.006502628326416016","0.8333333333333334","0.04040404036641121","0.8016529083251953","","","","","","","7","0.1211041510105133","0","3.648753881454468"
"winter-durian-230","finished","-","murnanedaniel","","2023-05-07T12:27:20.000Z","1579","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","0.825254499912262","0.8242088556289673","299","","","","","","0.46581029891967773","","","","","","6.822000026702881","0.7399385571479797","0.8650305271148682","0.49799489974975586","0.358156681060791","0.07484197616577148","0.007024526596069336","0.8335082196572227","0.9616162180900574","0.21022099256515503","0.46346041560173035","1.0205237865447998","","","0.5570633411407471","0","2399","0.5680228471755981","0","0.3015989065170288"
"glamorous-frog-225","finished","-","murnanedaniel","","2023-05-07T12:27:19.000Z","899","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","1","4","30","10","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.5","1","0","10","[1,5,5]","0.2","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","1","","","4","30","10","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.5","1","0","10","0.8992140889167786","0.9613602757453918","299","","","","","","0.5269131660461426","","","","","","6.25","0.8113824725151062","0.9695573449134828","0.0783696174621582","0.10431718826293944","0.036956787109375","0.005509614944458008","0.8358458961474037","0.9898990392684937","0.104947529733181","0.5289407968521118","1.0910639762878418","","","0.5621231198310852","0","2399","0.5270975828170776","0","0.3392521142959595"
"magic-jazz-107","crashed","-","murnanedaniel","","2023-05-07T11:23:19.000Z","114","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.9834845662117004","0.18333102762699127","1","","","","","","3.4708142280578613","","","","","","6.340000152587891","0.6262556910514832","0.3812369406223297","","","0.037145137786865234","0.005527019500732422","0.8358974358974359","0.3199999928474426","0.7241867184638977","","","","","","","15","0.112057127058506","","3.582871437072754"
"glad-sunset-164","finished","-","murnanedaniel","","2023-05-07T11:59:10.000Z","1019","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","Influencer","4","","1","2","30","10","100","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.3","1","0","10","2","0.5","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0001","0.1","300","","","","Influencer","4","","1","","","2","30","10","100","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.3","1","0","10","0.808729350566864","0.9858362674713136","171","","","","","","0.5667626857757568","","","","","","6.150000095367432","0.7733680605888367","0.987893521785736","0.07624340057373047","0.20813798904418945","0.036661624908447266","0.005277872085571289","0.8380782918149466","0.9381442666053772","0.11496062576770782","0.5464993715286255","1.0235446691513062","","","0.47704529762268066","0","1375","0.45214226841926575","0","0.8579264879226685"
